Transaction,Address,Amount
0x36197839e1a1b8cf296099df148740f5d5980a93da910931afaf06ff36d0c5f3,0xCcc51EE93e9DB01c670b5cCda59F73342135475b,0.0092907
0x09ed85724a1780c5990771c8d661c59baedd35557468470da44f276451cd18bb,0x74EB390C06a7Cc1158a0895Fb289E5037633E38B,9.9893007
0x7ad7987a3ad62cdffde7550d97a40c4198fdfc1b62e036073860c5c5dc797249,0xCD6A1050cb2fEac6bf81aE66475fDBd798701320,0.9983007
0xf21a99c69e75ea0babfe79ceebf4a72bdee0179a8aa5d41b36f326c44e33e041,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.0652347
0xc12028dc33f828bb5528048cc59e10eb71fd424e89c1ad6c3a6e7cb1098d15e4,0xf82502938B8B06C69770631cc0d9B81CE563a4E2,29.9693007
0x34279fa2f391edf13832995166803a26e8cd6ee3ded1933c697eb5e01cef820e,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.9983007
0xaf1462038acc7706ea9842b7ca97dde72ff02a468e1946af76549d6177edde4d,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.5077917
0x2c7aa45e06a1f2240d4108a13db73bb4b5ea42c2a465d31b39e485a84822248d,0xaC629b33F2834608885B504aFD6313CF4090b971,0.0988011
0xe89ea7100fe395be446ac141a09722dba1f9ada02200b26218d3ed8b6dfc5219,0xCcc51EE93e9DB01c670b5cCda59F73342135475b,0.9983007
0x77ae7058839737d04c3bbb42215a24398e102060312e2165e34a8c291ab3bebe,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,1.0982007
0xc54c649097226ba04561049de73b79eee1edb6fea9965b55e846039a4f4fa8b1,0xf4d430dD8EaA0412c802fFb450250cC8B6117895,1.9973007
0x9edac06c5d4d54b4f86ae94d795421803b79e980f33f63b780b586c69f0a44e4,0xaC629b33F2834608885B504aFD6313CF4090b971,0.0087912
0x6940ee0b12742196131cd3f1b3c29c1e5af14acc8f13a0101e4ef323ddc81b02,0xe4881A0C689C94Fb23441BD4af08344ac7cB9c31,1.0178811
0xa2902a04810de0879bb8d77b92215943a3204cc8b41181e55cd5bf2c76cd00ac,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0492507
0x7c9b1d63b39b3854cc6883bbb78d9cc2978946c7cea7137a316dff399a221466,0xe672AF4dD1b96ceCa11602e6f8488E5F54f769d7,0.11716481
0x553808c9b4f925cbde4ebe8924860347029dd5bd0a9a4a7f85c7f54645512d43,0x7496fd894f546898D49e9A79462c9d803dF68394,0.9983007
0xad2270b6fbc1671b2629c9d8f47ccd71a39c4bb76d2f549582b01f9f87978591,0x9eD629Bc305c5731D43de27Cbbe8F77976893c2b,10.0192707
0xefb191b78c6847f63d706858778530fe995600442f6b4f92f42e0be256a216ef,0xAB925F99AD463d619f6bA0788843ab8da50302a8,5.9933007
0x2270933ec57ef4ef6bf96447170a022a581bb98eb7d4a36d38d6f2dee45df3f8,0xaC629b33F2834608885B504aFD6313CF4090b971,0.0122877
0x98bdb277535e818be82fb277023f117807c6bae29bf2f4d1365dcb0170b75e7c,0xFF2Cc28e4Ae25B9d32105b7d17D1171A3dbdD767,0.09292521
0x8f7d795ec59cc8b409b6c2da0d449e4de40226dab49d296416fb8fc1e8c699f3,0xAB925F99AD463d619f6bA0788843ab8da50302a8,9.9893007
0x63fbe8736221279e7a71cc97b1f86f35634ae877139ac68d4e9fcd8f0de91b7d,0xD278Ace93eaed23397392984EbDe61CC05787D36,0.2490507
0x9801b0b9579eb6724c7e0aec778815a2cf66b33095f553010445a744425c1d29,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,19.9793007
0xb2e9c1ebe4bfd5c87fe77bd70048c1887473563b6184a3bb805ce855a39ccdda,0xCcc51EE93e9DB01c670b5cCda59F73342135475b,19.9793007
0xc582da458ab9aec79c50b97744ce6e112d0526b9763208b0fd9bb00cbd1362b4,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.1391607
0x127484f6136e8a373d08204ba5e862fbec2ea8f829c4304381ce3b02bdd79ece,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0002997
0x34f5ba5f2177a54a03ae75f4c34d8d8af545393026301442641a4bc24e39ae5d,0x8DEa9139b0E84d5CC2933072F5bA43c2b043F6DB,4.9943007
0xe11c9972b10f492b7bf89a8c0a8570097409b6346d4df9a3c54e560fd0b19245,0xe4881A0C689C94Fb23441BD4af08344ac7cB9c31,0.05678316
0xd5ec08b839e7355cdf16e0d8f2a1104264bff667d5e85144ab02418f1a8a01a6,0xa26ebb8B409a8596F9bb5ae0711c661a3E16Abb7,0.6386607
0x003693b39af741b32835718cb7cdc2ef3af98ff58dd66972b5b6b8513c802857,0xaC629b33F2834608885B504aFD6313CF4090b971,0.00016197
0x62b357dbb7185b9d8bc2bbe0e4fbddad6312b912600029e8c705f2150f44c20b,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.09489073
0xa233a74e8035664043afaced829f597a188f1b0fe54ef1b1bbe670c60f1bb15b,0xCcc51EE93e9DB01c670b5cCda59F73342135475b,1.7275707
0x761c65bd0175c700f88439ddc0f03444b872420dc53cc8c507878f5cd6f513b3,0x9368fc014ab8de3f08BB2cC47E9A0E8b6D6301e3,0.0332667
0x8d270bce4ca8f53f94dc8eb703479de56fcf478e92ab9a27f2399423b4d2943d,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0202797
0xdd47485d0b41dc7105e58ccad769ae1b5004b256ff07b0a2a30665bf3f41baff,0xaC629b33F2834608885B504aFD6313CF4090b971,0.0992007
0xdcf638fce49c01ea2c97204b6a17c7368165d4134588700d57eaaad138494c5e,0x52f0ff0C53A86ec49dD67aeDA633078F24Bc39a4,0.0002997
0x292b91854f05455ed25c3d398f0469d185781320beb458b54a344ddc52fae052,0x52f0ff0C53A86ec49dD67aeDA633078F24Bc39a4,0.0004995
0x5a8c1608af60d6879ec53beff6e537a4ecd6e3e411e7f131dd7ea56b09fe669a,0x52f0ff0C53A86ec49dD67aeDA633078F24Bc39a4,0.00027972
0x255fe5da3deecd72bff1cac9b3a26a96bccd013c36bab387c7c2f27c41dab777,0xe4CDe93c6C614E896EEc9b327e785c041731A9b0,1.07123953
0x6af996c64c002c7e945d80fb840f442b1e46bb343a87407c9971fe1528012073,0x478C1a5c1a1ee1be30e6a7099EF145A759722DC8,0.0992007
0x61441ac935d9aaa2d9caaeb33e14bbb61a39bd81935af0c5bcf143a4a728c75e,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,1.9973007
0xae5306e4959a787b347f5fc96cc97505ad650d740421d36c25d4c7607b193dbd,0xaC629b33F2834608885B504aFD6313CF4090b971,2.3969007
0x8be32ad7831a6bfb75ee1a8529562fbd75a827c4779644ed675dcb0f564dab8c,0xCcc51EE93e9DB01c670b5cCda59F73342135475b,0.01132305
0x729145eea98b0a72a2ac8e763b1a3548e3b92e067fd844072799b7f20d3f5eb2,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.31212946
0x63f0b70faeb8d6b921f8a115275cb6462d264a645bd8722bd8137941052bd46d,0x4Ee3F9695Ce9b1B8194e3885AdCA06c763e3F48a,0.1991007
0xea31be49d9f6e1794ff1759c5d6deb98ce465e9e82b8a06137676359b890710d,0x432DcBdA06e8B296CA29705572D7cb6315Ed8Bed,0.5987007
0x7d471cb658a8e8ed1dc55eaf19cd0bb443ba53a7fc2debe112e4b1248abe81d8,0xa41487B4A93348a22EdD861f7D52943b955B6D8d,0.4988007
0xd4b07d54f91bb12f8529a6c99261664fd4a0c1a20799d4ed738d58f30bd8e434,0xD4Ab7551e6FBC19462D5721fBFC290cfC99D612b,1.9973007
0x1f8a3262f291edd4e30ef63f616869c98dd1207199fb10d60c86d6a9788f3623,0x0C2Ac9eD47868d6ab9710dF9Dd55A70afE4EB838,1.9873107
0xc11531c8848ccfc0bcd7431f54d3ccde87f5059e1acf4bbb48217a2c88a3f089,0xcbe3958bB4C7122f3E67E481a5edd89277921E25,0.2490507
0x1f26e335c932e450a51fc6b86415f2ed75b165f37fc8ef451a2820d3b3076964,0x54C4849e1D25dA384B8b30Bc2fA9e03267D317f6,0.4272723
0x813c2acc03675d802f792245a8d0457b0171606d2b09b2c76fb26d02536cc989,0x4C6Ab26aF01b63B0C421F569C569d65BbB2b3a97,0.0992007
0x15f0f065b4344f2eb24939faa2c50904f45918b7b9a39d8eb1c37b23bf917cbe,0xCcc51EE93e9DB01c670b5cCda59F73342135475b,0.0092907
0xb6aceda75d6f88b37c179952399cba8170f7ce25029beca6e6c056a7d17529ef,0x065CB5d18F0D3F9AD2923d9E07e9F68D6E65DA78,0.0092907
0xb3284d41b5fcc72807279e4b825d3244fffb2d258dff6febcc248fa23c95c583,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.9983007
0x1851d4f550afe719c9154db5742d08680ca567e619d46e2d520f0d6285ae2592,0xbA766A08f0a126Ed43B2699F722d2063e5fBb308,10.00001997
0x4108172521f3553179caf64e73bc29300ef5a085e4b76694f03cb4608a54538c,0xe1b27fe6ee84E7E91529AC961B718832D1bb8cc5,2.9963007
0xb221cb05c248648a94854af1f814688d708ec9c42f9c1a535e498c2e08a6a9a4,0x5819219036D8A046544f20D0ad65e8A6DE7267ED,0.0992007
0xf5e649d20df5aff72349cdb11388a74e238e11a6ba5de54b3f9189570a14cf6f,0xaC629b33F2834608885B504aFD6313CF4090b971,0.00028812
0x33f4a9caaa4add5c7ace3a590b8bfad0e5ee5fc209161b1466d0c4653a39e133,0xc2a4633Af587Df4f10B47148AE6DB2844630dD2c,0.498501
0x36d870909e58bca1409aa57891029936f9cdce0d708e94ea4347e141abd54b6f,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,12.9863007
0x7121ca4cccecb688ed7aab0f56f024b1df5e5b4d24f1c7248084ee8c94de96d9,0x2B659AC8a4aAEA196e2a29028E766152d1185771,0.01000099
0x339bcf09c52b5d535b2057180d9abce34aed89b0c7db26efb444cf9c6f5d5c5f,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.0492507
0xb2984b423970f1c7ceb5c03484690f4131bcfab3199ac5b84664b741857be9fd,0x39491f3a7C1E61399487899b1a37e0AedD8C71c5,0.2985012
0xcc6cffd70b34fd9cfe8c9349433eca2a54ceb819ab97d7c8ca1ea31a4c3d64d0,0x4C6Ab26aF01b63B0C421F569C569d65BbB2b3a97,0.9983007
0x80e05d135750172a4424c6820a0e7e58d3a8b107de2302f32fa5362f3b19f925,0x4C6Ab26aF01b63B0C421F569C569d65BbB2b3a97,2.0672307
0x97df1d7ae1901bdc805e9078234b9c31365f824f5654fc1c1c429b7d877571ff,0xEa0beb73ceF6697Af376348A468eA465556fa429,0.3489507
0xc6414a0a197c6072d2b6b7704bad25a4c1511017f8936b70ee2fb85123f8caa7,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,1.1981007
0xc3f542e58c1add17a8aa816f9bb28fedeafe103cc801b333581ec212f3de1450,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.3889107
0xcc893302d3958dfede007fb681bafc6cb5be50ea08e1c030ff364f6a673cb60e,0x09BE68823D2A7a22Be569816c9b2c104628545cF,0.9983007
0x86f8b4b4d9ad15b1972d1e86139296f22a9967bedbafff57020aa9ac4dca77fa,0x882cE90065e26142b214391363166a7D470AE0cB,0.6786207
0x831c65c7811cccdf373c9350ee60ea28f2103d67fb8481b9ab2f25a303d1efff,0x2B659AC8a4aAEA196e2a29028E766152d1185771,25.1301447
0xe064834b955fe9c627f9acaeedeb4ace93bb0512dba987b803b2a386c6aab361,0xE2d128323Cf7560a6E7a82726D7b425aEdc7a556,1.0982007
0x8af84147ab2f635925662fb84164aac2899fa086067ac77103af8a49eae37234,0x57DfC3433b2C3585d809920faAf83cE8aFdf4767,0.5122195
0x88ad8470239c67d2729ed160a86e9562457b6c16173fe8559680fbe7746a9fdc,0x0be833cF3c2B9d692c7859f06da9ef0e151B8a33,0.1897101
0x11c95675d6271d5986b6ccbb8c6273370bce6452afde6333b2e50a441fcca502,0xaC629b33F2834608885B504aFD6313CF4090b971,0.9983007
0x486ed72d11bc6babe3d3a56cc10c5556a9e629b2c0401c680a8ac269199bff90,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,1.0587402
0x01d22f13a5f33c10aebefd9bcf24bda49d2397bb3d2c5db864b5a82fbaf1f7fb,0x6dEf81C4A5202330D9Dd88613B60204581a22D33,0.8884107
0x3c5ba8cb7fa9d9ba35e2aa434aab26be7feb89100d44421740fdec4ad5588a92,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,16.5827007
0xc825e4a872560db6f901f1756e831567ee443b8f682ec49290caf0345c51838b,0xD278Ace93eaed23397392984EbDe61CC05787D36,0.9983007
0x63869ef1f6508bb532c188d27f5563b549607e5a67634d2019b5c44b6b0c89e3,0x7D71DD229E9B8E782F69d0C7690F6f6Adc6Af9F3,0.1181817
0x26397cda6cb53c98761bacbd9213c2f3bf9d169212200630e7800f1ca0fbd818,0x886BdD127A5D951501E8CED32a20050D40210b07,1.9973007
0x32a55dd64f9ff92136aaf49b9c79e4cc40fa511a7720600c085b2a791f23aad4,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0042957
0xc94ad260f242a839a547242753dd67f55d05992ef5bee614822742e6cdc1567f,0x88b74128df7CB82eB7C2167e89946f83FFC907E9,0.9983007
0x711e51482b71ae49d92bcfe9647552e98343d8f454cf5e190f6953736b43851b,0x3b42a40a637bBb2D6Ea861F63D8c7B62218F801B,0.4639364
0x9439c77cf4d773bcb9b553cf74e5ad05a6bd7f8fa53f54ef986e8c805d16b42e,0x2C7EC7088A90E2eA862f078D40b7786162053BdA,0.0002997
0x327b55a04b6c74e8ab8e20a48612a34cec038c6890100f2945207806122bc914,0x81af2Ec9CaFa4222373DCBaDbaF74E7e445EfdCB,0.0002997
0x836b69ca87868bb8678832e5818e592f9125033099501d89f0cb50b394215f4c,0xaC629b33F2834608885B504aFD6313CF4090b971,0.1991007
0x2928a4d29b66b61e64e1bc595e7992fc7e963d89b2fcf5cda826b0accdc7c332,0x4C73C6CA10732b3786002df5Ba2142FfBF7BD4Cd,0.01998
0x6a0fb4f4bad0fc25a65c3e379d90fc7cb3783f19cdb772f5a4279ffdd69a2639,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.0992007
0xcae0d12145b4d240ecf972b47463be83099ea2665d5b690e0f0cc039914b64a1,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,1.0982007
0x91df98a82889cd2c7c4e4dff5cc6629505376ef96537c79cdeb5de000ca1ae34,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0592407
0xdf352169e04048b172ae3065b8e13ec00316aa231b7bb1060f6849f890e111d7,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.3989007
0x7d4fc4eeb2e02262176a3d5cd394f2b3ef4f2e824abd9903e56d2e5851ddaec4,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0492507
0xd74c43425201b43b518023a84877f7042a09ce2f12f9565634ea98eaa85358a7,0xaC629b33F2834608885B504aFD6313CF4090b971,0.4988007
0x3a127e9269fdfcb1d967ed000bbe523039577c2d3940e7014dc9e6b628d26bde,0x65C022FdDb608E32e3872059218715FA404d884e,0.0868131
0xb3126219491f08aab960c68c4363ceca9fce830fca9a3345ea17cc63af26dbf4,0x03118e02cE007a0F0d1C9D806c2a7D5Ae2F26995,12.0872007
0x21ef7ee7826f2173035ca02fdee09c9d2eb505758a4a170935dd8f00527f2f48,0x488245D244676c0b41D435473bE960Fd270Ec62f,0.0492507
0x0d64a7fbcdabf00b533aedd5d3b58ded5a8232a7a83865ddcaba0d0fe7a0d7c0,0x5d9bc615A06412aDfC6317C9ff228110ec98fF98,0.0992007
0x342a162f4c1f9dc4322a0d5b1485ad3079de5daee3924deb80adc78ce24942a7,0x88511e33fA4466B45Afc984957392fafEA95aFE2,1.0012977
0x48f522520c0726b3b5d6d9b0837153d1521f101779980f1b11c9994affb50152,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.9983007
0x7bd980269febd203396fa8cf6ad2165675b1a46b8f23d76bbeb0311ee7ccf06d,0x33d5aE8c393B19306E893116CaD659BEC61AFDB2,0.0003
0xc6ddbd40eb22361cf6299eb284bed47756fbc3b0ef319dd44c0c938503e353ee,0x488245D244676c0b41D435473bE960Fd270Ec62f,1.3979007
0x4a2a506358b1a54e60115610636b339286f8200f84b803f088aa1e0aae57508d,0xaC629b33F2834608885B504aFD6313CF4090b971,0.0412587
0xade1ea71e14239790b6ddac669cfe84ac05df46f188a57b3e34e9e6da9c4e54b,0x5d9bc615A06412aDfC6317C9ff228110ec98fF98,0.9983007
0x09d9bc095c96ec7ece185040986b83623fc2090da176feacdec99eb5a75438d1,0x6436b8EFaDcf9De6fBA945f7CA9955565a51D2db,0.0142857
0xbd41eeede678ad98b14357f288c8c02ac0ccb3bf7154e91220b313a850eeb4b8,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.0042957
0x5743988dd009a9a49d232fe7b43189f2efeddc628c73be048a9202a84eb6d56e,0x5d9bc615A06412aDfC6317C9ff228110ec98fF98,3.7305657
0x9faceaa5e8865e02f77c398669e5b4935ea15eefcdc1a49c98a840c3ed2087c9,0x5d9bc615A06412aDfC6317C9ff228110ec98fF98,2.4968007
0x7c9faa552260b7f47fc8f3836562c29498f11c1fafce0920410ccc5bb1cbf686,0x5d9bc615A06412aDfC6317C9ff228110ec98fF98,2.4968007
0x5f5788383c1f8d6e89e74b17b1f37b3f79b1486f4697e8f0f626ad5e13b58dcf,0x4455d7D6a8F35AA84E64703Ee8BF3fb838014f70,0.00318198
0xc2703f6d0d1f9b93dff1ebce1e892d19c83de400dee343783fa657e934740f72,0x5F82C97e9b1755237692a946aE814998Bc0e2124,3.9953007
0xbeafd78fb6161eb396da1681657a2a2ef5633effb70b5673b92b7d9282f3c288,0xc2a4633Af587Df4f10B47148AE6DB2844630dD2c,0.4988007
0xe170515930a2c7592d095b863a6323280f4f8d0db89645279bdb1e7624b59b33,0x6ab615CF8deCFc488186E54066Fc10589C9293A3,0.00315585
0x55c7b5abc7f59ba7ed60717df228e09053c7ead5e8b2bb4e2189f02d7c9b37a0,0xAB925F99AD463d619f6bA0788843ab8da50302a8,9.9893007
0x2a03c11b1215ec1c18d8c2276a6e8d50310ad60caa1cf072801880b5b4e87dcf,0x52bCD5Cd02A62e10eE7Faa7d9D762F094BD140D8,6.8204727
0xcdfbc124c4e821cd2d965471f3cc5a6b8a8201a93eaacc1ac3cbc199b919466b,0xaC629b33F2834608885B504aFD6313CF4090b971,0.07621988
0x67ee7afd1f86ea7ab43edfecdd9968bfb62816044d72dc209b754a65aa1a1911,0x100f1a940F5AB82C5472701abEEF19763C296a6d,0.8584407
0x949c1f4d2f4277c287c4e86c7499efb8b4e33d1a437fdccb52de4186031139bb,0xb2ED0aE7c335482AE8b50f61d1DcfC1882233BfA,0.0082917
0x887ec2acfc7d7b6c2b785cb14cd75d2e65266f15151c0704260a994b36920abd,0x123D0aC6763c6c89059ac2E078122A92308d61e0,0.0192807
0xbf47f0fb8f7d1fc9186e1e46b9bcd370b78de2135d4ba34a5ee7e80964f1f8b5,0x4b2c289a9a475554ed8791844b2E0d03924F8358,0.0232767
0x80ed19d4dbe091ba41a78f6133acbfc65c272cbec80685464480897c6db50fdb,0x0C97FC682c7aF69C9742650Dd7bcadC891ddC48e,0.0552447
0x5069581efd6e9188e06be4688d11789fa719319279b0560f12c9cfdf333468bb,0x488245D244676c0b41D435473bE960Fd270Ec62f,0.1091907
0x006374c99f47cca88c1b057acaa12521294b2526558a15d4e6caba081a0cadc4,0x7c0691D221b6576c051616D8c6E0792A6540A4A4,0.4988007
0xc5d7d02dbc446b5f936d88cafa813b6323f3643f5c3d762502b2db25a52e1b24,0x08550Bb0C9b73119E7a3a2f55d0200cd2D22dFb1,1.8974007
0x6186f7ebb884351fea6ef00a1af945dad188f43d9b8a9191d685ebd79767a08f,0xBE2035d01Eb60584bEc0f02F35EaaC40D67685bC,0.2986011
0x12789dfe8d9c7ba75d10f43ee3fca7c68c4f73b55813911b774b1932b05d9000,0x2e8955155FBbfef14e56012A27dae10D8bc1d882,1.5677307
0xafc0f2eec3b56687bda71b5bec1130b7faee00faa033dbd99f027f29ebba626b,0x164d53A734F68f2832721c0F1ca859c062C0909F,0.0492507
0xb1c7b085a339f6df7408c403a1be4bad63bd3b676bdf5b6c895f586bdc0382ab,0xA3243127CD1D0b470eE14D91407656F8DaDcac9C,0.50545275
0xfa21a5db7e7ecf27ab3c58aec9642bcb59b9dcad79cb7091d2ac612c621bc2a6,0x89fd303afdb974e0a52c2A9a26d1C97dCa32CF47,0.0042957
0x9d305c2a6e68a42b6bd291f2661b0378a9dbe1389794d207e61a57ecf1109f8c,0x14E4AAfE2dfB6cAff76fe0dEC7627a3bE45b0120,1.10013248
0x6b20d6bfd7ec036515f91a4db3926c58e0eee73525b191dd9020fa97bf4aaeee,0xc4B89F33ab45fCA603bC23EF52d06CCd1Ab95D15,0.9883107
0x8bc880446eee891f8fcd46b8568c685f52b7bde40242657a71c9ed75eae93b47,0xF94aBF1327DA4C4d2C69afdDD634697ea496035E,0.0209836
0x40443d58153804b422dd866a661a8c954e23a6b9959bfdcd2aad0b7b0be2f479,0xC381B423662fE5dbB9C95A99ec0F5a9Ac4935885,0.4988007
0x26709d2975c7c4c68e48571d8d0243656589fc4bec37ae7af07d95c1942befdf,0x38e481367E0c50f4166AD2A1C9fde0E3c662CFBa,6.2500437
0xef061f3401beb92ddc6ee2cf9ab444ed317b3441d2e40c5bae462ee4bfd17ed3,0x60F3A536c3E8D35E9D27a4DB2b8FAf9C82b93060,0.9983007
0x33226a4d32d13f0cd862bba7514b924ae3addedcfa60c8528e1bd7b2d422258e,0x53ed17651B7DC5131C8878f0c30e6928FF13F8E2,1.0282707
0xc0319da6b4e5bb84a142e7d3f25baadb1463a8c80fbc080e3fc75ab8db2c3dfd,0x7EC0DB5eB524D16e229110D1c637DCBCCe62Cd7d,0.06402765
0x9df8757b08ef878f96fce4148135bb1c5b24146cacbedf0087908ca9fb81780f,0x114da29917b8C452921aAeFaD2BE0Ec0895473f7,0.9983007
0xea8850fd6c1c14eff6f7f95bab40d154f5b5746c4ca70768f88bfe646da18df4,0xF95652591EDcfe457033b3Ae4546bb1981a0Aa88,0.0492507
0x7a1f739056101e08cf35d55ced8019a8d4c74d38b99c34caa6f37077575917e9,0x81af2Ec9CaFa4222373DCBaDbaF74E7e445EfdCB,0.0007992
0x6cc0b58da96b8f86efb557f2356da9e0b39f791884040e4c5a0576bda7101a99,0x7269CaD927f2D98aBfD06b0Eb1dA318525c6C304,4.9943007
0xe588b0d257aaa0bed2e6cb6a60cdaa60cea585efabaf1b909bc3bb6fbefa3b80,0x7BF8bDd5b8E2E459e44eCB2492C4F8a9714E5b4C,0.0992007
0x54d38add461b3b73c929a4fa2823c934b807e3e70b634555d7604752b819941b,0x6bF8C56804c9F76008f0d25E6613b5475e4EAb5f,0.1091907
0x206cec1d9490db49c30ec957640a27fa0e5e0813899264ec104e7f561fb63bbe,0x08550Bb0C9b73119E7a3a2f55d0200cd2D22dFb1,3.9953007
0x8652adc00e72732a395c6ae363bb2d5a948470ab69b0faf2bed96be2cd5670eb,0x7BF8bDd5b8E2E459e44eCB2492C4F8a9714E5b4C,0.0992007
0xd319c88720ffc1cd5c619b510f6a105c90af50b526e0bde3708d4ab674dcef4c,0x316864aC3f456B2B3671f24e207Bb2746AB83866,0.007992
0x578acf6e1ed660d7f042413716a4dc0b84d567fabe7cd8af3daa5c381af6ce47,0x08550Bb0C9b73119E7a3a2f55d0200cd2D22dFb1,3.9953007
0x76739197ab8d65f4dc2096aca3c2c3099c05d2859f415e9f6855a69edf00c6ba,0x4Be70F47a39eaC265a5CCb6080c01B0Ba82434c7,0.0342657
0x2f459d608871ccd8213739d82da9aa8c3a4b66682cb3af934f2edc362722ac6f,0xc64f6b915Da2a3d9C50BA1EE19bf4Dc47CcC1a35,0.7685307
0x5b0450ae488c02e4b1b5f8919ca8dd72bd415a2370d2fb1c3004ca782ccabe5c,0x7BF8bDd5b8E2E459e44eCB2492C4F8a9714E5b4C,0.1491507
0x88893e18fc2e600583e76fb9da0016e3d694fe681fbf00c13bb429af8c1fe447,0x08550Bb0C9b73119E7a3a2f55d0200cd2D22dFb1,4.9843107
0x9a7511187e023b6973ba2ecac5a793ccee07a2740629f90d53d47395fe507e95,0x898eFA55Ce5cCEC7EFad8C7b77204edEB8847961,0.9983007
0xfed51324a27eb63c709df82d48d56970eba183e5232cbddb6abdbe615b1dab53,0x879fa2401AfB16B75482F62d49Bc30f8E550dA95,0.8734257
0xccccd60316d35d993ecc5c6ecb9f3852d3ed11232a532829ae45abdc5f91d7cc,0xc6fE438c3d3e9b9E18e6fa47921B04ECa19dCC57,0.04727558
0xc6400694760be514d2d65b8e1dc03e387d8168be77b3eecfd1a7dd32081407d4,0x74941fa39A7900d08479DeF34152C05e3554c8d4,0.04158705
0xb650b6e8b215d1530c6a76ffb40e89b089e59fdbf0f3afdfdeda5c27855c0de4,0x85f3d878B7C258E25C9FB92889B5B87f29b887F5,0.4988007
0x2ab8b91bc4bc270c3c24e7c3073702934b784a3e4a01804412e35a6f9a2139b4,0x51a433f1b7fC5A706C450143c219Da00be781734,0.0992007
0xaed9bab54104a5e42172f21c84d76fcf174264538e5cb647a55409a1736367b6,0xfF770424739a77B8990632c75ED859B74C0Ef749,0.06398987
0x1a3f0ff85a8fbe3e9e269170eb1d8b8b68c9f9baa721d0302dca1e7dd897b870,0x88511e33fA4466B45Afc984957392fafEA95aFE2,0.9983007
0xa3df705d039f536bd3a48c2241026ec028a2044cdce16d78989fcb2690e161d2,0x9cfcdc3278Eee6d83086D993eFBCA000fFed7492,0.06220827
0x50fcfe3eb39f855ae617289ff047ffcf37efcb471dba366d73de22628b9510d9,0xaF297deC752c909092A117A932A8cA4AaaFF9795,29.9693007
0x4b4b92a09b84d57c482ac4980af9b76d7b51bc6d4254750b77130824d2c87a4f,0xDecd4b961B1984c44AFbADbE2844777A627572aA,0.0242757
0x1963a3c262897dd920d411af93b9df625467c0178521e1594f82c2cab688c7a2,0x5eEb1C435445bc39e741FCDD262D76E7c756e859,4.31463609
0x0d7f323ace8cb1f16f3062971c9eba40401ac2433b3dc3172d001ac9854e0d8f,0xc4B89F33ab45fCA603bC23EF52d06CCd1Ab95D15,1.9973007
0xe3fc19fef7559a5a972162905642dc590331ef2c6dc7bbe7addff01fb85d5abb,0xc4B89F33ab45fCA603bC23EF52d06CCd1Ab95D15,2.0872107
0x8647ab2bccaa118288090da901f0f9849afd2b73d61ceb639195030af62caeca,0x3b70edb04d6aAB450A4db899B5511D74824Fd1Fb,0.1191807
0x5e00a0aa967856e201b22d29913540bf3c05937b88d9bc5b3498b20f9a726e1e,0x7BF8bDd5b8E2E459e44eCB2492C4F8a9714E5b4C,0.9983007
0xdac5db0c10a58923698085dee5b89a4483fcaeccfba9b17868b5ef3ae608d113,0x0A75d9C96596D4fB288C919d2e3b67e7Fb0a78Ba,0.0692307
0x33fb184e7d1a227d27e120e90139035137e0da5bcfcb024078086a50516315b2,0x0A75d9C96596D4fB288C919d2e3b67e7Fb0a78Ba,0.0188811
0x4e308529c5ffa78fe2dff1bef3eedec48a9b326c20aef0a33bae635f4c526352,0x53Deea1808b6d2b8681241e3857B6C6ED1e7e103,0.4988007
